path,label,score,dataset
/home/group-1/data/pairs_1000_eval/real/pair_0001_AMD.JPEG,0,0.002536773681640625,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0002_AMD.JPEG,0,0.01879539154469967,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0003_AMD.JPEG,0,0.0013292829971760511,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0004_AMD.JPEG,0,0.005971531383693218,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0005_AMD.JPEG,0,0.0022748708724975586,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0006_AMD.JPEG,0,0.0011366407852619886,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0007_AMD.JPEG,0,0.0004306634364183992,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0008_AMD.JPEG,0,0.0022691092453897,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0009_AMD.JPEG,0,0.0025979678612202406,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0010_AMD.JPEG,0,0.0006581346387974918,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0011_AMD.JPEG,0,0.00124136614613235,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0012_AMD.JPEG,0,0.0016427438240498304,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0013_AMD.JPEG,0,0.0014667510986328125,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0014_AMD.JPEG,0,0.001263439655303955,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0015_AMD.JPEG,0,0.004176239483058453,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0016_AMD.JPEG,0,0.0015519261360168457,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0017_AMD.JPEG,0,0.02766275405883789,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0018_AMD.JPEG,0,0.004812141414731741,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0019_AMD.JPEG,0,0.0006386041641235352,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0020_AMD.JPEG,0,0.0018371145706623793,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0021_AMD.JPEG,0,0.006138443946838379,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0022_AMD.JPEG,0,0.0022496781311929226,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0023_AMD.JPEG,0,0.0029258131980895996,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0024_AMD.JPEG,0,0.0020529627799987793,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0025_AMD.JPEG,0,0.006584723945707083,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0026_AMD.JPEG,0,0.0005080103874206543,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0027_AMD.JPEG,0,0.0013804435729980469,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0028_AMD.JPEG,0,0.0035540065728127956,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0029_AMD.JPEG,0,0.0029314360581338406,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0030_AMD.JPEG,0,0.0029083292465656996,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0031_AMD.JPEG,0,0.0034616391640156507,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0032_AMD.JPEG,0,0.007727066986262798,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0033_AMD.JPEG,0,0.002176344394683838,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0034_AMD.JPEG,0,0.0015692313900217414,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0035_AMD.JPEG,0,0.005165358539670706,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0036_AMD.JPEG,0,0.0017682909965515137,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0037_AMD.JPEG,0,0.0013405680656433105,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0038_AMD.JPEG,0,0.003507375717163086,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0039_AMD.JPEG,0,0.00678734015673399,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0040_AMD.JPEG,0,0.012703697197139263,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0041_AMD.JPEG,0,0.00981050729751587,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0042_AMD.JPEG,0,0.004139821045100689,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0043_AMD.JPEG,0,0.004780074115842581,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0044_AMD.JPEG,0,0.0008990963688120246,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0045_AMD.JPEG,0,0.006723026745021343,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0046_AMD.JPEG,0,0.002646923065185547,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0047_AMD.JPEG,0,0.005449374672025442,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0048_AMD.JPEG,0,0.00438245153054595,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0049_AMD.JPEG,0,0.006989181041717529,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0050_AMD.JPEG,0,0.002490321872755885,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0051_AMD.JPEG,0,0.004021406173706055,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0052_AMD.JPEG,0,0.010762214660644531,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0053_AMD.JPEG,0,0.0030002198182046413,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0054_AMD.JPEG,0,0.0005064209690317512,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0055_AMD.JPEG,0,0.003029465675354004,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0056_AMD.JPEG,0,0.002803723094984889,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0057_AMD.JPEG,0,0.008068363182246685,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0058_AMD.JPEG,0,0.0038967132568359375,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0059_AMD.JPEG,0,0.0012335380306467414,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0060_AMD.JPEG,0,0.0037234227638691664,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0061_AMD.JPEG,0,0.0037879347801208496,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0062_AMD.JPEG,0,0.001353442668914795,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0063_AMD.JPEG,0,0.0033730468712747097,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0064_AMD.JPEG,0,0.002522846218198538,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0065_AMD.JPEG,0,0.0016471545677632093,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0066_AMD.JPEG,0,0.002944986103102565,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0067_AMD.JPEG,0,0.004956027027219534,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0068_AMD.JPEG,0,0.002570132492110133,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0069_AMD.JPEG,0,0.0010974209289997816,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0070_AMD.JPEG,0,0.0013986428966745734,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0071_AMD.JPEG,0,0.0011659463634714484,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0072_AMD.JPEG,0,0.0016406377544626594,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0073_AMD.JPEG,0,0.0031768083572387695,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0074_AMD.JPEG,0,0.009948134422302246,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0075_AMD.JPEG,0,0.0040505132637917995,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0076_AMD.JPEG,0,0.0023020904045552015,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0077_AMD.JPEG,0,0.0007354816189035773,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0078_AMD.JPEG,0,0.003305415390059352,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0079_AMD.JPEG,0,0.006170392036437988,AMD
/home/group-1/data/pairs_1000_eval/real/pair_0080_AMD.JPEG,0,0.013840695843100548,AMD
