path,label,score,dataset
/home/group-1/data/pairs_1000_eval/real/pair_0001_ADM.JPEG,0,0.010095000267028809,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0002_ADM.JPEG,0,0.002982020378112793,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0003_ADM.JPEG,0,0.003925204277038574,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0004_ADM.JPEG,0,0.004433274269104004,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0005_ADM.JPEG,0,0.0023260116577148438,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0006_ADM.JPEG,0,0.005778849124908447,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0007_ADM.JPEG,0,0.021844029426574707,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0008_ADM.JPEG,0,0.008601725101470947,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0009_ADM.JPEG,0,0.0033451318740844727,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0010_ADM.JPEG,0,0.003156006336212158,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0011_ADM.JPEG,0,0.010313570499420166,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0012_ADM.JPEG,0,0.01636338233947754,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0013_ADM.JPEG,0,0.01282644271850586,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0014_ADM.JPEG,0,0.0048105716705322266,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0015_ADM.JPEG,0,0.0140000581741333,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0016_ADM.JPEG,0,0.001745760440826416,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0017_ADM.JPEG,0,0.00487363338470459,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0018_ADM.JPEG,0,0.005671262741088867,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0019_ADM.JPEG,0,0.004442572593688965,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0020_ADM.JPEG,0,0.007702827453613281,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0021_ADM.JPEG,0,0.007133603096008301,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0022_ADM.JPEG,0,0.005750000476837158,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0023_ADM.JPEG,0,0.002497553825378418,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0024_ADM.JPEG,0,0.006859779357910156,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0025_ADM.JPEG,0,0.006128787994384766,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0026_ADM.JPEG,0,0.007612466812133789,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0027_ADM.JPEG,0,0.004705309867858887,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0028_ADM.JPEG,0,0.0014352202415466309,ADM
/home/group-1/data/pairs_1000_eval/real/pair_0029_ADM.JPEG,0,0.008667051792144775,ADM
