path,label,score,dataset
data/pairs_1000_eval/real/pair_0001_ADM.JPEG,0,0.001732468605041504,ADM
data/pairs_1000_eval/real/pair_0002_ADM.JPEG,0,0.00099037098698318,ADM
data/pairs_1000_eval/real/pair_0003_ADM.JPEG,0,0.0038886666297912598,ADM
data/pairs_1000_eval/real/pair_0004_ADM.JPEG,0,0.0011400779476389289,ADM
data/pairs_1000_eval/real/pair_0005_ADM.JPEG,0,0.01896802708506584,ADM
data/pairs_1000_eval/real/pair_0006_ADM.JPEG,0,0.0008153915405273438,ADM
data/pairs_1000_eval/real/pair_0007_ADM.JPEG,0,0.003818134544417262,ADM
data/pairs_1000_eval/real/pair_0008_ADM.JPEG,0,0.0004589557647705078,ADM
data/pairs_1000_eval/real/pair_0009_ADM.JPEG,0,0.001680096029303968,ADM
data/pairs_1000_eval/real/pair_0010_ADM.JPEG,0,0.009843389503657818,ADM
data/pairs_1000_eval/real/pair_0011_ADM.JPEG,0,0.009586751461029053,ADM
data/pairs_1000_eval/real/pair_0012_ADM.JPEG,0,0.01053851842880249,ADM
data/pairs_1000_eval/real/pair_0013_ADM.JPEG,0,0.0011994242668151855,ADM
data/pairs_1000_eval/real/pair_0014_ADM.JPEG,0,0.0016346375923603773,ADM
data/pairs_1000_eval/real/pair_0015_ADM.JPEG,0,0.0030327043496072292,ADM
data/pairs_1000_eval/real/pair_0016_ADM.JPEG,0,0.006285469047725201,ADM
data/pairs_1000_eval/real/pair_0017_ADM.JPEG,0,0.0005518595571629703,ADM
data/pairs_1000_eval/real/pair_0018_ADM.JPEG,0,0.0014866789570078254,ADM
data/pairs_1000_eval/real/pair_0019_ADM.JPEG,0,0.0045046014711260796,ADM
data/pairs_1000_eval/real/pair_0020_ADM.JPEG,0,0.0009573698043823242,ADM
data/pairs_1000_eval/real/pair_0021_ADM.JPEG,0,0.001966536045074463,ADM
data/pairs_1000_eval/real/pair_0022_ADM.JPEG,0,0.010009765625,ADM
data/pairs_1000_eval/real/pair_0023_ADM.JPEG,0,0.0017777483444660902,ADM
